plant,disease,image_path,date,location,lat,lon,condition,recommendation
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/b5f18874c8e6307c84005777dbd58171.jpg,2025-04-30,Simalungun,2.9040126163408178,99.07191770198257,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/dcfed95a63b71b1753b156f3b7334734.jpg,2026-01-03,Simalungun,2.8573010024694354,99.00255378218968,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/69d0e8b5a44e1f8da586d049525b103f.jpg,2025-05-09,Karo,3.08482080121978,98.48919504404482,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/90144de89d0a6101e62b4911d8f68cd6.jpg,2024-09-12,Simalungun,2.954250245900455,98.98575822523478,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/3c3b6d4673a78566f89f2e64c4fc3c26.jpg,2026-04-26,Karo,3.163785086620912,98.440964489034,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/f3b564d2d51d47fe57ff29f5f4075f81.jpg,2024-07-19,Simalungun,2.946605434392552,99.0376014964604,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/f9e3516f00ce7232947e06c98f3ec958.jpg,2024-08-30,Karo,3.109661588733544,98.46872309160963,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/ea5f98bfffcee54ccea2ca97baca1db3.jpg,2024-04-06,Karo,3.117104241550262,98.40451509362681,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/92518aeff230a0d722d234564aef9127.jpg,2024-11-14,Karo,3.136251448742857,98.51050810257615,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/5588f75b5a663b1c83301bdb87981f0d.jpg,2025-06-30,Karo,3.1039540519993873,98.4893186168887,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/50c83fef24f7044c04c2d78fcb38a925.jpg,2024-08-22,Simalungun,2.8892951415231276,99.04354031749699,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/b3f93127d48f538fc50c1f8e9680f334.jpg,2024-08-05,Simalungun,2.892330935421902,99.03586703235173,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/19ac0d0a549bea2a7767f934ec5201e6.jpg,2024-09-12,Simalungun,2.933351578212488,98.92295756160566,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/a35400ce017e8ec894d515c4c085e74c.jpg,2025-02-14,Karo,3.060452782747382,98.43668230595301,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/5b9737808270b35587834ec2ffe000f1.jpg,2026-04-24,Simalungun,2.959328710578559,98.99783152104982,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/1c383b06c86f625c4c587bbd819c4d71.jpg,2026-04-01,Karo,3.0578763366555677,98.52101913990123,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/01b759f1930e6e88e90ac28ec9ba72a9.jpg,2024-06-06,Simalungun,2.845291546223922,99.0365070326064,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/33dad282da1ab06c2343aba610578fb2.jpg,2025-05-17,Simalungun,2.9814378077940615,98.94398435993175,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/72dcf7bd8fd11a4f9407bde70562dc88.jpg,2025-07-24,Karo,3.1708354641621064,98.42597359640249,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/a1d655a1dedefc4f2914a2e575bf944e.jpg,2025-02-26,Karo,3.028399819136868,98.47624017461949,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/1f7b8572c7a6314f89c2688eec4fcf72.jpg,2025-10-20,Karo,3.0353735185990236,98.42481837004935,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/c25427e0818ff496a3080bbcfdf4441a.jpg,2024-11-19,Simalungun,2.850441132683694,98.97505991480789,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/9252ee52508e7a74e3a3466d22a756d0.jpg,2024-09-09,Karo,3.108221926356663,98.5091853105722,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/947ccaf0d193b0f9db7c605a81d0ee01.jpg,2026-04-05,Simalungun,2.856227723874627,99.01598976545797,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/afcabd32c7fe8fb335355fc4dc7e07d9.jpg,2024-05-17,Simalungun,2.891787660674915,98.9859085276324,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/659a6d7f28934c6827f0ccdc6f3a6860.jpg,2025-08-01,Karo,3.143659425273843,98.39320314571654,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/d1e6fbcec6887002fd17da06cca8c159.jpg,2025-08-27,Karo,3.0877324711920413,98.4350743505695,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/f3f469e891372ff471a22fba1e4b7b3f.jpg,2025-02-01,Simalungun,2.9068935581708044,98.91985778505564,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/b45ffa773d316d0915ee40a32db3265b.jpg,2025-01-29,Simalungun,2.9705409066284107,98.97967120986553,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/f538e8ecb38e6925674eed74f1928f19.jpg,2026-01-01,Simalungun,2.9498570101259554,99.02227584013153,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/6f77a1197ed7d224f631843821f812a2.jpg,2026-03-10,Simalungun,2.9614002743054217,98.93183657346644,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/9d602f0625d9e65775e5aed5716cadd3.jpg,2025-09-19,Simalungun,2.902221948304855,98.98756337026907,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/71c42bacd113a85b15ed5202c3f311db.jpg,2025-12-09,Karo,3.125394092142505,98.49874883651867,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/bf15edd36b4085b110b20a9b0ee80c0d.jpg,2026-01-19,Simalungun,2.8957334100388925,98.96978122393246,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/259425a0f0f4122fcc7150792b8e2cb9.jpg,2025-11-09,Karo,3.1080369326699264,98.53523433971097,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/998b2910d38a278647cf137069392048.jpg,2024-05-04,Simalungun,2.918986272503048,98.98849322452281,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/10a123100e2bef25db677cbaaa417075.jpg,2025-03-01,Simalungun,2.9627767963467027,99.008353023491,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/9d445946601dbd3e692dfc1946230efb.jpg,2024-07-24,Karo,3.0368157888027874,98.41021138835274,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/a3c227139279e213127f722c0e838628.jpg,2025-11-08,Simalungun,2.934790429220173,98.9216688316478,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/fd7a599106fbc6337b79aca300f73a35.jpg,2024-04-03,Karo,3.1380856477314576,98.41671184636235,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/232db652af70448ec47f88187ad389b3.jpg,2025-05-30,Simalungun,2.9248784969970925,99.0211144571972,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/704f90d6328725d44283061bfb537f51.jpg,2024-08-01,Simalungun,2.8964252314589465,99.03675332318898,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/b6b54b6e1880280f59d5341f131b3c19.jpg,2026-03-03,Simalungun,2.9717463848185828,99.0114077780893,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/acb0e78672abe668102795864805d13c.jpg,2025-09-27,Karo,3.16586259572089,98.45858869373713,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/4189a4fd27da290985af3ce5346fb631.jpg,2025-12-18,Simalungun,2.962954034375143,98.94747376084256,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/55aac331f898e1542ff0e70809563877.jpg,2025-08-26,Simalungun,2.8968810957898916,98.93741296514997,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/cab1f251bd0680db382ac7afe3de11bc.jpg,2025-04-30,Simalungun,2.961484053467692,98.93558862533264,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/e381b088c6079149f7bfd964de32c135.jpg,2025-02-19,Karo,3.0942052007491596,98.53882411950015,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/9a0194d8b6ceb87625c4a1ee0e03deee.jpg,2024-09-24,Karo,3.023758472435238,98.54366737225307,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/59a616622a9b43cbe07b3f3c8a9a6f1e.jpg,2025-04-10,Karo,3.0674681077129824,98.49483385779483,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/26aecf490890d62b4845efb63dfa6373.jpg,2024-08-20,Simalungun,2.925669418584071,99.00500055830999,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/a1092384bef6f0f9805ae4681a22f121.jpg,2025-04-08,Simalungun,2.951515759379975,98.91932113158892,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/5e02fcb004710a8dcfa9457ca40df503.jpg,2025-01-23,Karo,3.087756613857166,98.48447824335422,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/d691739fdbb0504a1f42311c55682e0f.jpg,2025-05-06,Simalungun,2.8723632023675822,98.9846676744328,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/922bc67296df381cc9a8649be427dcce.jpg,2024-12-17,Karo,3.112095807432892,98.44770716057798,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/10ab1d51677375771d9ea60142f67754.jpg,2025-03-31,Simalungun,2.983274587464851,99.0542344522239,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/1d8225803c3904f8143dc5558e6c9722.jpg,2024-10-28,Simalungun,2.86133463518577,99.06074996925442,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/a122b548d5c3343da90400b4699946d9.jpg,2024-10-17,Karo,3.05763523883219,98.49943847234597,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/8efc320b58fb5698d0de160ded8bb94f.jpg,2026-03-28,Karo,3.137497589927705,98.53271329072206,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/78bce999fcd569df579368e8d8ee4337.jpg,2025-10-28,Simalungun,2.957166772763531,99.06320421588511,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/078b183a2977eda941e008a7d26b7002.jpg,2024-12-10,Simalungun,2.921476238531413,99.00201425963708,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/ffda55006881c6787d14eae7451ed8f7.jpg,2024-06-08,Karo,3.134515417832597,98.51686548250909,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/797b5a1ae1b974b6e58edf6b60f2fb4b.jpg,2024-06-04,Simalungun,2.966085092289122,99.01976645663916,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/29290aeeb0f235db15c0fe11a0c607b6.jpg,2024-04-13,Simalungun,2.883336610288388,98.99687046612677,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/aafa27294cc221dc01c8a356f253bfe0.jpg,2025-08-22,Simalungun,2.8580341004838123,99.03769341818679,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/b53ae7dfce54bb1a624d2a9c70401abd.jpg,2024-07-07,Karo,3.1775040974684354,98.42032849643844,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/e93a85ef4de77369f91a869b8eef18cd.jpg,2024-04-23,Simalungun,2.9292897288970856,99.02663176765259,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/c137490f5d7e8df2289fb54a57d0e585.jpg,2025-01-28,Karo,3.1163433537231384,98.45406449925613,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/5eeb57e2b9b2c5cee227ebbdbb2dc4f5.jpg,2025-07-24,Simalungun,2.865903492374831,98.95104306306179,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/50af4dd081b3b46300d5380d35a6eea2.jpg,2025-07-16,Karo,3.0262730964365776,98.43624893903747,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/218e7b01cbc1d5ee39914d0cc72c1af9.jpg,2024-09-03,Simalungun,2.9541850445434803,98.92496540684735,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/ddd03e8b62186f4c0ccc212f62949a4e.jpg,2025-04-04,Simalungun,2.8427703797611334,99.04467233011927,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/879dac3ba1e2cbeb43d351fd3fc29487.jpg,2024-12-16,Simalungun,2.9492454589998385,98.92283857327826,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/694acfc6e45cba178bcf473d3097a35c.jpg,2024-04-16,Karo,3.0842655156402383,98.40540213066821,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/0dbc18d1426bdf6f08d3a8e0742c78d3.jpg,2024-12-05,Karo,3.113788933782236,98.53593110922404,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/9d0b9cb184ea1728c921f8cc06e3c439.jpg,2024-11-16,Karo,3.17852372629853,98.53148270995517,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/61a2006c85db40f8b20425196ccbabda.jpg,2024-04-05,Karo,3.1608412639648487,98.41269906054903,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/e270f001043ed2e17d74406a61451c64.jpg,2025-01-27,Karo,3.144826883763726,98.46070954147896,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/c543f02d343f1bb9af4cbd55a7f1747e.jpg,2024-09-12,Karo,3.05801850937259,98.43304699684411,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/81fe37ea551fcc9ce99acb7fde6ce5d9.jpg,2026-02-17,Karo,3.103347810994382,98.47422253066291,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/ab479d53138bc1e27a9ad0aabae2bf9f.jpg,2025-09-24,Simalungun,2.9053929167742885,98.97509728754996,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/b9e4799de17fedc49040b59961ec2668.jpg,2026-02-04,Simalungun,2.896711962320555,98.91680155117592,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
tomato,tomato_mosaic_virus,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/tomato_mosaic_virus/966782aa8d09756a12bf02869fe1e449.jpg,2024-06-14,Simalungun,2.831510016804951,98.9924247673119,Alat pertanian tidak steril,"Cabut tanaman terinfeksi, cuci alat dengan sabun."
